Customer Age,Experience,Income,Family Size,Average Credit Card Expenditure,Education Level,Mortgage Loan Amount,Securities Account,Certificate of Deposit Account,Online Banking Usage,CreditCard,Personal_Loan
51,27,11,3,0.309746758,1,0,1,0,0,0,6
58,33,51,4,0.946483842,1,0,0,0,0,0,6
58,34,63,3,1.808823244,2,0,0,0,0,0,6
61,37,18,3,0.444853862,2,91,0,0,0,0,6
58,33,71,4,1.160513246,1,0,0,0,0,0,6
53,28,18,4,0.633925639,1,0,0,0,0,0,6
61,35,17,3,0.33253997,2,0,0,0,0,0,6
58,32,11,3,0.401403438,2,0,0,0,0,0,6
59,33,44,3,2.13503671,1,0,0,0,0,0,6
50,25,63,3,1.845232977,2,0,0,0,0,0,6
52,27,43,3,0.928806446,2,0,0,0,0,0,6
59,34,63,4,1.915845698,1,0,0,0,0,0,6
48,24,38,3,1.778222802,2,0,0,0,0,0,6
47,20,38,3,1.298660026,2,0,0,0,0,0,6
49,24,80,3,0.726520237,1,0,0,0,0,0,6
52,28,12,3,0.497595857,1,0,0,0,0,0,6
61,35,58,4,1.699190317,1,147,0,0,0,0,6
49,24,83,3,1.488972958,1,0,0,0,0,0,6
54,29,32,3,1.770455866,2,143,0,0,0,0,6
48,24,11,4,0.310658412,1,0,0,0,0,0,6
58,33,62,3,1.558962261,2,0,0,0,0,0,6
63,38,68,3,2.250263709,2,0,0,0,0,0,6
52,27,26,3,1.403832719,1,0,0,0,0,0,6
58,32,64,3,1.953741153,2,0,0,0,0,0,6
54,29,23,4,0.297621494,1,0,0,0,0,0,6
52,27,44,3,1.394697327,1,0,0,0,0,0,6
62,33,51,3,1.594191462,3,0,0,0,0,0,6
50,25,10,3,0.195136807,1,0,1,0,0,0,6
53,27,94,2,1.348169393,1,0,0,0,0,0,6
58,33,63,3,1.369756117,2,0,0,0,0,0,6
53,27,79,3,2.546412726,2,0,0,0,0,0,6
52,28,98,3,1.809214285,2,0,0,0,0,0,6
60,35,54,3,0.602162732,2,173,0,0,0,0,6
53,28,79,3,1.63701587,2,0,0,0,0,0,6
58,32,87,3,1.895363015,2,0,0,0,0,0,6
51,26,60,3,1.721150419,2,208,0,0,0,0,6
55,29,78,3,2.085365733,2,0,0,0,0,0,6
48,22,38,3,2.596665482,1,0,0,0,0,0,6
58,32,22,3,0.218190011,1,0,0,0,0,0,6
48,24,25,4,0.441203782,1,0,0,0,0,0,6
58,33,68,2,1.828881773,2,0,1,0,0,0,6
53,27,81,3,1.146587956,1,0,0,0,0,0,6
49,23,23,2,0.925568336,2,0,0,0,0,0,6
58,32,21,3,0.358461003,1,0,0,0,0,0,6
51,25,75,3,1.105086944,1,183,0,0,0,0,6
54,29,59,3,0.99088202,1,114,0,0,0,0,6
54,28,78,3,2.542539297,2,0,0,0,0,0,6
47,22,65,4,3.083250654,3,0,0,0,0,0,6
58,33,42,4,1.871975532,1,0,0,0,0,0,6
59,35,73,4,2.3,3,0,0,0,0,0,6
59,33,16,3,0.669004336,2,0,0,0,0,0,6
53,28,21,4,0.108951535,2,0,0,0,0,0,6
64,39,22,4,0.6,2,0,0,0,0,0,6
47,22,51,4,1.848167035,3,0,0,0,0,0,6
49,24,29,3,0.863211922,2,0,0,0,0,0,6
57,32,70,3,0.596307447,1,0,0,0,0,0,6
50,24,64,3,1.578654351,2,0,0,0,0,0,6
52,26,76,3,2.702484084,2,0,0,0,0,0,6
65,40,59,3,2.4,1,0,0,0,0,0,6
49,24,29,4,0.246795922,1,0,0,0,0,0,6
53,28,61,4,1.780936116,2,211,0,0,0,0,6
60,33,51,3,1.451269383,3,0,0,0,0,0,6
60,34,80,4,1.860121696,2,0,0,0,0,0,6
57,32,70,3,1.660731613,3,0,0,0,0,0,6
56,30,86,4,2.257939679,2,311,0,0,0,0,6
60,35,85,4,0.99727067,2,0,0,0,0,0,6
56,29,68,3,0.576335605,2,145,0,0,0,0,6
48,23,38,3,1.44495311,2,0,0,0,0,0,6
52,28,41,2,0.749016561,2,0,0,0,0,0,6
50,23,84,3,1.877475602,2,0,0,0,0,0,6
59,34,69,3,2.3,3,0,0,0,0,0,6
54,29,62,3,1.733799516,1,102,0,0,0,0,6
58,33,69,3,1.300932724,1,0,1,0,0,0,6
62,36,31,3,0.775185552,2,141,0,0,0,0,6
58,33,41,4,1.151764183,1,0,0,0,0,0,6
58,33,63,3,1.553275044,2,0,0,0,0,0,6
49,23,61,3,1.448162775,1,0,0,0,0,0,6
61,36,57,3,0.682942146,2,188,0,0,0,0,6
59,34,53,4,1.470766998,1,147,0,0,0,0,6
56,28,23,4,0.4,2,83,0,0,0,0,6
55,31,33,3,1.496949975,1,0,0,0,0,0,6
62,36,31,3,0.722408913,2,140,0,0,0,0,6
51,27,11,2,0.329040224,1,0,1,0,0,0,6
58,33,68,2,1.723694974,2,0,1,0,0,0,6
58,32,108,3,1.7,2,0,0,0,0,0,6
64,39,21,3,0.413345956,2,0,0,0,0,0,6
51,26,41,4,0.49101096,2,0,0,0,0,0,6
62,37,43,1,1.242142857,3,0,0,0,0,0,7
55,30,81,1,0.045717144,3,224,0,0,0,0,7
48,22,70,1,1.459886547,2,0,0,0,0,0,7
54,28,93,1,1.9,2,0,0,0,0,0,7
64,39,21,2,0.388046784,1,0,0,0,0,0,7
56,30,38,1,0.913727309,1,0,0,0,0,0,7
48,23,51,1,1.270436631,2,0,0,0,0,0,7
59,35,55,1,1.610110332,2,0,1,0,0,0,7
58,33,23,1,0.236960371,1,92,0,0,0,0,7
57,31,74,2,2.037871475,2,0,0,0,0,0,7
58,32,32,2,1.008066911,1,0,0,0,0,0,7
53,29,59,2,2.826496829,3,150,0,0,0,0,7
48,22,38,1,1.264869004,2,0,0,0,0,0,7
64,38,58,1,2.329076863,2,220,0,0,0,0,7
47,21,22,1,0.56318719,3,108,0,0,0,0,7
62,36,57,1,0.725462753,2,0,0,0,0,0,7
61,35,59,1,2.473441301,1,0,0,0,0,0,7
42,17,22,2,0,3,0,0,0,0,0,7
57,31,28,2,0.300208151,1,147,0,0,0,0,7
62,36,16,1,0.717311971,1,0,0,0,0,0,7
50,25,49,2,0.878087497,3,184,0,0,0,0,7
61,34,74,1,1.650603244,3,0,0,0,0,0,7
53,27,105,1,1.171594335,2,0,0,0,0,0,7
55,30,57,2,1.996965994,2,101,0,0,0,0,7
64,38,28,1,0.946051174,2,86,0,0,0,0,7
60,34,38,2,0.3,1,0,0,0,0,0,7
57,30,61,1,2.004699582,3,0,0,0,0,0,7
48,23,38,1,1.366341792,2,0,0,0,0,0,7
64,38,28,1,0.831258532,2,84,0,0,0,0,7
55,30,59,1,2.641897998,3,0,0,0,0,0,7
55,30,30,2,1.353862126,2,0,0,0,0,0,7
46,20,54,1,1.480532326,2,0,0,0,0,0,7
56,32,65,1,1.473042293,2,255,0,0,0,0,7
63,37,16,2,0.4,1,0,0,0,0,0,7
52,24,52,1,1.0659347,2,208,0,0,0,0,7
64,38,19,2,0.4,1,0,0,0,0,0,7
58,32,93,1,0.877704316,2,0,0,0,0,0,7
46,21,30,1,1.397514534,2,112,0,0,0,0,7
54,30,10,2,0.273321899,1,88,0,0,0,0,7
48,24,23,1,0.295322991,1,0,0,0,0,0,7
50,24,16,1,0.988962987,3,99,0,0,0,0,7
56,31,60,1,1.91983044,2,104,0,0,0,0,7
48,23,23,1,1.072535624,3,0,0,0,0,0,7
46,20,40,1,0.390305403,2,0,0,0,0,0,7
47,22,42,1,2.131929455,3,121,0,0,0,0,7
43,18,22,1,0.053093458,1,0,0,0,0,0,7
46,21,31,1,1.355221684,2,113,0,0,0,0,7
54,30,42,1,1.136528293,3,193,0,0,0,0,7
50,24,68,1,1.5,2,0,0,0,0,0,7
63,37,40,1,0.919146674,2,166,0,0,0,0,7
50,25,51,1,1.110896337,2,0,0,0,0,0,7
57,32,94,1,0.554704037,2,0,0,0,0,0,7
66,42,41,1,1.257488195,1,0,0,0,0,0,7
45,20,70,1,1.369811713,2,0,0,0,0,0,7
61,36,17,1,1.285080827,1,0,0,0,0,0,7
54,30,13,1,0.279764888,1,0,0,0,0,0,7
51,27,54,1,1.489859124,3,0,0,0,0,0,7
55,26,90,1,3.975697325,2,0,0,0,0,0,7
49,24,68,1,0.169856491,1,165,0,0,0,0,7
51,23,81,1,1.881962691,3,0,0,0,0,0,7
49,25,69,1,0.139162561,1,167,0,0,0,0,7
57,31,43,1,0.284984717,1,0,0,0,0,0,7
59,34,65,1,2.028171234,3,97,0,0,0,0,7
61,36,43,1,1.188096419,2,0,0,0,0,0,7
62,36,44,1,0.868919626,2,0,0,0,0,0,7
62,36,14,1,0.342850314,1,0,0,0,0,0,7
55,31,49,2,2.432934828,3,156,0,0,0,0,7
61,37,33,1,1.746117518,2,117,0,0,0,0,7
58,33,19,1,1.217843021,3,0,0,0,0,0,7
49,25,10,1,0.239757202,1,96,0,0,0,0,7
58,34,84,1,0.919822704,3,0,0,0,0,0,7
50,24,81,1,0.529831915,2,0,0,0,0,0,7
48,22,69,1,1.467569012,2,0,0,0,0,0,7
52,26,113,1,0.709002926,2,0,0,0,0,0,7
58,32,39,1,2.674557028,2,0,0,0,0,0,7
63,39,21,2,0.3,3,0,0,0,0,0,7
55,30,64,2,2.02168624,2,0,0,0,0,0,7
49,25,22,1,0.254289996,1,0,0,0,0,0,7
61,35,62,1,2.342540566,2,0,0,0,0,0,7
61,32,18,1,1.496433669,2,0,0,0,0,0,7
64,38,33,1,0.983364109,2,0,0,0,0,0,7
55,25,74,1,2.58267332,3,0,0,0,0,0,7
50,25,18,1,0.89812685,3,0,0,0,0,0,7
57,32,51,2,1.944954843,2,0,0,0,0,0,7
52,28,61,1,1.6,2,243,0,0,0,0,7
61,36,58,1,2.453054537,3,220,0,0,0,0,7
55,29,55,1,2.337741422,3,94,0,0,0,0,7
60,36,59,1,0.780839787,1,0,0,0,0,0,7
62,37,77,1,1.770035783,3,0,0,0,0,0,7
51,25,70,1,1.415333886,2,0,0,0,0,0,7
52,27,23,1,0.4,2,0,0,0,0,0,7
54,30,39,2,1.364057314,2,0,0,0,0,0,7
48,23,22,1,1.254101128,2,0,0,0,0,0,7
50,25,13,1,0.378885861,1,96,0,0,0,0,7
53,28,98,1,0.248039513,2,0,0,0,0,0,7
49,23,13,1,0.849738456,1,100,0,0,0,0,7
63,38,40,2,1.066898825,1,0,0,0,0,0,7
58,33,10,1,0.158068662,2,91,0,0,0,0,7
66,40,23,2,0.51168483,1,82,0,0,0,0,7
57,32,51,1,1.870066721,1,0,0,0,0,0,7
48,22,69,1,0.347405094,1,217,0,0,0,0,7
60,34,61,1,1.02713678,1,0,0,0,0,0,7
61,37,23,1,0.666436632,2,0,0,0,0,0,7
48,23,21,1,0.1,1,0,0,0,0,0,7
51,26,19,1,0.110315171,1,0,0,0,0,0,7
49,23,69,1,0.312193582,1,217,0,0,0,0,7
61,32,18,1,1.271297172,3,0,0,0,0,0,7
50,26,52,1,1.003615073,2,0,0,0,0,0,7
51,25,77,2,1.343283087,2,106,0,0,0,0,7
48,23,22,1,0.264235458,2,0,0,0,0,0,7
48,23,23,1,1.216765608,3,0,0,0,0,0,7
63,39,39,1,1.695336418,2,0,0,0,0,0,7
47,22,58,2,1.337221902,1,0,0,0,0,0,7
48,22,71,1,2.368714891,2,0,0,0,0,0,7
45,20,17,1,1.079778161,3,0,0,0,0,0,7
48,22,17,1,0.301762815,2,102,0,0,0,0,7
55,30,48,2,2.372767596,2,154,0,0,0,0,7
63,38,39,1,1.674584363,2,0,0,0,0,0,7
57,32,19,1,1.171896678,2,127,0,0,0,0,7
59,33,71,2,0.708442857,1,226,0,0,0,0,7
49,24,62,1,0.584090584,1,185,0,0,0,0,7
48,23,47,1,0.328170364,1,0,0,0,0,0,7
64,39,39,1,1.447515492,2,0,0,0,0,0,7
48,22,17,2,0.415070567,2,104,0,0,0,0,7
46,21,85,1,0.8,3,110,0,0,0,0,7
47,22,38,1,1.802031654,2,0,0,0,0,0,7
56,29,73,1,1.358081626,1,0,0,0,0,0,7
61,36,12,1,0.1,1,94,0,0,0,0,7
50,25,61,1,1.69758014,2,157,0,0,0,0,7
54,28,12,2,0.542396641,2,87,0,0,0,0,7
54,29,53,2,1.984277007,3,92,0,0,0,0,7
54,28,92,1,0.778198114,2,220,0,0,0,0,7
53,28,81,1,0.105994438,2,0,0,0,0,0,7
60,36,12,1,1.140983354,1,0,0,0,0,0,7
57,32,94,1,0.532263795,2,0,0,0,0,0,7
57,32,44,1,1.506795218,2,0,0,0,0,0,7
49,24,15,1,0.475684368,3,0,0,0,0,0,7
42,17,21,2,0,3,0,0,0,0,0,7
60,34,61,1,1.064600244,1,0,0,0,0,0,7
59,33,35,2,0.3,1,0,0,0,0,0,7
52,27,99,1,1.416272679,2,0,0,0,0,0,7
43,17,36,2,1.867671462,2,135,0,0,0,0,8
33,9,40,1,2.316823335,2,0,0,0,0,0,8
27,1,42,3,1.838010426,2,0,0,0,0,0,8
40,16,44,1,0.309393988,3,0,0,0,0,0,8
40,15,19,1,0.347314568,2,104,0,0,0,0,8
27,2,91,2,1.8,2,0,0,0,0,0,8
42,15,55,2,2.563309436,2,101,0,0,0,0,8
40,15,90,3,0.566007021,2,0,0,0,0,0,8
42,17,50,3,1.463635193,3,162,0,0,0,0,8
24,-2,29,4,1,3,0,0,0,0,0,8
29,2,31,2,1.269754756,2,158,0,0,0,0,8
32,7,19,1,0.504166852,3,0,0,0,0,0,8
31,5,98,3,1.873773154,2,268,0,0,0,0,8
42,18,50,4,2.2,2,0,0,0,0,0,8
29,0,71,2,1.38361416,3,0,0,0,0,0,8
30,5,42,3,1.83809236,2,92,0,0,0,0,8
25,0,28,2,1.7,2,0,0,0,0,0,8
45,18,81,3,2.643246587,2,0,0,0,0,0,8
40,15,17,2,0.3,2,99,0,0,0,0,8
42,17,83,1,3.172002454,3,0,0,0,0,0,8
32,6,41,3,2,2,0,0,0,0,0,8
44,17,46,3,0.983473306,2,193,0,0,0,0,8
26,0,85,2,1.6,3,0,0,0,0,0,8
24,0,36,2,1.657659852,2,0,0,0,0,0,8
32,3,20,1,0.642358294,3,0,0,0,0,0,8
33,7,21,1,0.541302365,2,0,0,0,0,0,8
32,3,73,4,3.974656319,2,0,0,0,0,0,8
26,0,23,1,0.139768481,2,0,0,0,0,0,8
29,5,32,2,1,2,0,0,0,0,0,8
36,10,40,2,1.979017554,3,87,0,0,0,0,8
30,4,110,2,1.618212008,3,0,0,0,0,0,8
37,11,33,3,0.295808858,2,0,0,0,0,0,8
36,11,51,2,1.158276759,2,214,0,0,0,0,8
27,2,51,4,1.606455643,2,0,0,0,0,0,8
40,16,61,2,2.010023147,3,0,0,0,0,0,8
37,12,54,4,1.855054933,3,165,0,0,0,0,8
39,13,78,1,2.62826179,3,0,0,0,0,0,8
39,15,56,3,1.555018097,3,153,0,0,0,0,8
41,12,28,2,1.602609503,3,0,0,0,0,0,8
41,16,71,3,0.399776707,3,240,0,0,0,0,8
27,0,33,4,1.122610664,3,0,0,0,0,0,8
31,5,34,1,0.929666152,3,150,0,0,0,0,8
31,5,21,1,0.6,3,0,0,0,0,0,8
34,10,20,2,0.770243875,2,0,0,0,0,0,8
31,5,21,1,0.6,3,0,0,0,0,0,8
27,2,33,3,1.254674147,2,0,0,0,0,0,8
34,7,34,1,0.641740572,3,171,0,0,0,0,8
27,3,18,1,0.805606032,3,92,0,0,0,0,8
31,6,28,3,1.074393168,2,0,0,0,0,0,8
42,18,38,3,2.039349616,2,0,0,0,0,0,8
29,4,30,3,1.144668555,2,0,0,0,0,0,8
27,1,39,4,1.633663769,2,148,0,0,0,0,8
30,5,31,4,0.883270152,2,81,0,0,0,0,8
27,2,108,4,1.8,2,0,0,0,0,0,8
33,9,49,1,2.41042364,2,0,0,0,0,0,8
31,5,82,4,2.009851911,2,0,0,0,0,0,8
25,0,22,2,0.956327557,2,0,0,0,0,0,8
26,0,33,3,1.21313874,2,0,0,0,0,0,8
31,5,53,3,1.911465164,3,167,0,0,0,0,8
33,6,48,3,1.990341211,2,209,0,0,0,0,8
28,4,18,1,0.630079454,3,0,0,0,0,0,8
32,6,40,2,2,3,0,0,0,0,0,8
36,10,34,2,0.868575715,3,125,0,0,0,0,8
37,13,70,2,0.399432733,2,128,0,0,0,0,8
27,0,32,3,1,2,0,0,0,0,0,8
39,13,30,2,0.8,3,0,0,0,0,0,8
39,14,20,2,0.949224858,3,0,0,0,0,0,8
35,10,24,2,1.029563369,2,0,0,0,0,0,8
41,15,38,2,1.042197704,2,132,0,0,0,0,8
33,7,21,1,0.508693086,2,0,0,0,0,0,8
42,16,80,1,3.000990601,3,266,0,0,0,0,8
26,2,19,1,0.649905969,2,0,0,0,0,0,8
40,16,49,2,0.786751586,2,0,0,0,0,0,8
33,7,32,1,2.032434502,3,132,0,0,0,0,8
42,18,33,2,0.770923137,2,0,0,0,0,0,8
35,10,81,1,2.51496173,2,146,0,0,0,0,8
42,18,49,3,2.050925506,2,0,0,0,0,0,8
39,14,18,4,1.146228076,3,0,0,0,0,0,8
28,4,81,1,1.222771855,2,149,0,0,0,0,8
35,10,21,2,0.100468339,2,0,0,0,0,0,8
31,5,28,2,0.657523112,1,0,0,0,0,0,9
36,10,189,2,0,1,0,0,0,0,0,9
37,12,61,2,2.57789219,1,0,0,0,0,0,9
24,0,59,4,1.6,1,0,0,0,0,0,9
36,11,26,3,0.966238483,1,0,0,0,0,0,9
28,3,73,1,1.857090296,1,221,0,0,0,0,9
26,2,103,1,1.932320293,1,320,0,0,0,0,9
36,12,44,2,1.7,1,90,0,0,0,0,9
39,14,80,2,0.4,1,0,0,0,0,0,9
26,2,102,2,2.281822239,1,0,0,0,0,0,9
38,14,80,2,0.464054672,1,0,0,0,0,0,9
34,10,90,2,0.060084328,1,0,0,0,0,0,9
42,18,27,3,0.249643541,1,88,0,0,0,0,9
40,14,61,2,1.246973356,1,128,1,0,0,0,9
26,2,112,1,0.8,1,142,0,0,0,0,9
45,19,111,1,0.113936198,1,327,0,0,0,0,9
26,1,101,1,1.9,1,0,0,0,0,0,9
38,12,180,2,0,1,0,0,0,0,0,9
33,7,42,4,0.8,1,0,0,0,0,0,9
27,2,77,3,0.194852125,1,86,0,0,0,0,9
36,11,41,2,0.844270707,1,101,0,0,0,0,9
34,8,22,3,0.3,1,0,0,0,0,0,9
42,17,44,1,0.96351808,1,164,0,0,0,0,9
37,13,111,1,0.727552564,1,0,0,0,0,0,9
27,3,101,2,1.897890552,2,318,0,0,0,0,9
34,9,44,2,0.906170305,1,101,0,0,0,0,9
39,15,87,3,1.284110543,1,219,0,0,0,0,9
42,16,35,2,1.237708438,1,0,0,0,0,0,9
37,11,82,1,1.999401192,1,138,0,0,0,0,9
42,18,112,1,0.490110035,1,0,0,0,0,0,9
29,4,41,1,1.135891826,1,0,0,0,0,0,9
40,16,79,4,2.4,1,0,0,0,0,0,9
34,8,42,4,0.420616502,1,0,0,0,0,0,9
25,1,79,2,2.536647029,1,200,0,0,0,0,9
34,8,42,4,0.47853519,1,0,0,0,0,0,9
41,17,44,1,1.700681253,1,171,1,0,0,0,9
42,18,70,3,2.012133816,1,0,1,0,0,0,9
41,15,50,1,2.479219935,1,0,0,0,0,0,9
40,16,59,1,3.050785192,1,0,0,0,0,0,9
43,17,43,1,0.744852656,1,163,1,0,0,0,9
34,9,60,3,1.890892943,1,0,0,0,0,0,9
33,9,32,1,1.320326931,1,115,0,0,0,0,9
26,1,102,1,1.909952697,1,0,0,0,0,0,9
33,9,44,1,1.266572098,1,0,0,0,0,0,9
44,19,69,4,0.739743663,1,0,0,0,0,0,9
35,10,12,2,0.548379047,1,0,0,0,0,0,9
43,19,74,4,1.638450356,1,0,0,0,0,0,9
34,9,108,2,1.690937738,1,309,0,0,0,0,9
37,12,43,1,1.451938188,1,174,0,0,0,0,9
44,20,69,3,1.927206105,1,0,0,0,0,0,9
45,20,136,1,0.261289794,1,0,0,0,0,0,9
33,7,41,4,0.8,1,0,0,0,0,0,9
35,9,46,3,1.070210282,1,88,0,0,0,0,9
40,15,83,3,1,1,308,0,0,0,0,9
35,11,60,2,1.766944771,1,214,0,0,0,0,9
27,1,50,4,1.748411674,1,0,1,0,0,0,9
35,11,38,1,1.734001595,1,165,0,0,0,0,9
43,17,98,3,1.1,1,0,0,0,0,0,9
33,8,91,2,0.888321299,1,0,0,0,0,0,9
47,21,134,1,0.65848919,1,0,0,0,0,0,9
31,5,28,1,0.445111375,1,0,0,0,0,0,9
32,6,22,4,0.3,1,0,0,0,0,0,9
40,14,54,1,2.584153092,1,0,0,0,0,0,9
26,1,93,2,1.66058528,1,321,0,0,0,0,9
29,3,118,1,1.520139126,1,0,0,0,0,0,9
27,2,82,2,1.376350645,1,134,0,0,0,0,9
32,8,99,3,1.976185638,1,279,0,0,0,0,9
42,16,33,3,1.225955679,1,0,0,0,0,0,9
32,6,92,2,1.774912558,1,0,0,0,0,0,9
31,5,21,3,0.3,1,0,0,0,0,0,9
32,6,19,2,0.845912882,1,95,0,0,0,0,9
35,11,82,2,2.629562025,1,0,0,0,0,0,9
27,2,74,2,1.867311972,1,219,0,0,0,0,9
42,18,52,1,2.128253958,1,0,0,0,0,0,9
28,3,80,3,0.362313298,1,86,0,0,0,0,9
38,14,42,2,1.7,1,0,0,0,0,0,9
42,18,60,2,2.506437936,1,0,0,0,0,0,9
39,15,49,1,1.710147154,1,173,0,0,0,0,9
43,18,71,3,1.680558414,1,0,0,0,0,0,9
39,15,79,3,2.389876832,1,0,0,0,0,0,9
39,15,89,3,0.8,1,243,0,0,0,0,9
34,9,104,1,1.29386041,1,159,0,0,0,0,9
44,18,100,2,1.315673362,1,0,0,0,0,0,9
38,12,43,3,1.421569008,1,99,0,0,0,0,9
39,15,13,1,0.887865345,1,0,0,0,0,0,9
38,13,49,2,2.569743377,1,0,0,0,0,0,9
35,10,38,1,1.242349452,1,165,0,0,0,0,9
42,16,47,1,2.116660634,1,0,0,0,0,0,9
42,18,60,2,2.677456016,1,0,0,0,0,0,9
27,2,82,3,1.005844332,1,0,0,0,0,0,9
36,12,75,2,2.479378728,1,0,0,0,0,0,9
43,19,71,3,2.525160651,1,0,0,0,0,0,9
29,4,93,2,1.620213654,1,235,0,0,0,0,9
29,3,122,2,1.234427663,1,0,0,0,0,0,9
29,5,61,3,2.701339974,1,122,0,0,0,0,9
39,15,92,3,1.303884499,1,241,0,0,0,0,9
38,14,49,1,2.043989643,1,0,0,0,0,0,9
40,15,24,2,0.105397889,2,91,1,0,0,0,9
42,17,21,1,1.196548862,1,0,0,0,0,0,9
33,8,75,1,2.767613967,1,194,0,0,0,0,9
37,12,38,3,0.678683176,1,88,0,0,0,0,9
32,7,83,1,2.151179216,1,137,0,0,0,0,9
34,9,99,3,1.75395564,1,282,0,0,0,0,9
38,14,81,3,1.709571818,1,0,0,0,0,0,9
45,19,95,2,1.404489384,1,0,0,0,0,0,9
39,15,53,1,1.995242988,1,0,0,0,0,0,9
26,1,102,1,2.066528731,1,0,0,0,0,0,9
31,5,43,3,0.996540654,1,0,0,0,0,0,9
33,9,64,3,3.361094454,1,0,0,0,0,0,9
45,20,81,2,2.489980475,1,0,0,0,0,0,9
38,14,13,1,1,1,91,0,0,0,0,9
45,19,111,1,0.023816566,1,328,0,0,0,0,9
25,0,64,4,0.264499992,1,0,1,0,0,0,9
36,11,72,1,2.62972878,1,224,0,0,0,0,9
33,8,37,3,1.9298413,1,0,0,0,0,0,9
45,19,99,3,1.1,1,0,0,0,0,0,9
42,16,48,1,2.771327425,1,0,0,0,0,0,9
27,2,103,2,2.243089511,1,0,0,0,0,0,9
42,17,43,1,0.7,1,135,0,0,0,0,9
39,15,78,1,1.741791963,2,219,0,0,0,0,9
31,6,92,2,3.050116074,1,0,0,0,0,0,9
42,18,58,2,2.264440886,1,0,0,0,0,0,9
36,10,97,2,1.968314316,1,227,0,0,0,0,9
28,2,49,1,1.544658999,1,0,0,0,0,0,9
29,4,75,3,0.570459609,1,0,0,0,0,0,9
35,8,30,3,1.050847824,1,0,0,0,0,0,9
35,9,165,2,0,1,0,0,0,0,0,9
37,11,68,2,2.080846432,1,0,0,0,0,0,9
37,12,41,1,1.312779142,1,167,1,0,0,0,9
35,11,89,2,1.539165159,1,0,0,0,0,0,9
42,18,81,2,3.122258805,1,0,0,0,0,0,9
39,13,76,1,2.492005781,1,190,0,0,0,0,9
38,14,49,2,2.79005385,1,0,0,0,0,0,9
27,2,89,2,1.687932788,1,319,0,0,0,0,9
42,17,33,3,0.921995583,1,0,0,0,0,0,9
36,11,72,1,2.677373072,1,223,0,0,0,0,9
41,16,87,2,0.737000797,1,0,0,0,0,0,9
36,10,39,1,1.727314167,1,156,0,0,0,0,9
33,9,40,1,1.202068156,1,110,0,0,0,0,9
39,13,70,3,1.142524339,1,0,0,0,0,0,9
36,12,82,1,2.376155107,1,0,0,0,0,0,9
40,16,22,1,0.27157496,1,91,1,0,0,0,9
35,10,31,3,1.224045358,1,0,0,0,0,0,9
46,20,77,3,2.119634913,1,185,0,0,0,0,9
40,16,62,2,3.2,1,0,0,0,0,0,9
34,8,16,4,0.3,1,0,0,0,0,0,9
30,5,78,1,2.650454888,1,196,0,0,0,0,9
41,16,50,1,0.7,1,147,0,0,0,0,9
40,16,80,4,2.4,1,0,0,0,0,0,9
36,12,85,1,3.33177019,1,0,0,0,0,0,9
34,8,76,1,2.336634136,1,138,0,0,0,0,9
41,16,32,1,0.634003205,1,102,0,0,0,0,9
34,9,68,2,2.340792251,1,123,0,0,0,0,9
36,10,43,4,0.2,1,0,0,0,0,0,9
39,15,143,1,3.534287858,1,0,0,0,1,0,10
43,19,111,1,3.340113453,1,0,0,0,0,1,10
43,19,153,2,7.5,1,0,0,0,0,0,10
52,27,183,1,8.1,1,0,0,0,0,0,10
45,21,144,1,3.37512919,1,0,0,0,0,1,10
49,24,114,2,6.654760423,1,0,0,0,0,0,10
43,17,90,1,5.59450574,1,0,0,0,0,0,10
25,1,120,1,5.4,1,0,0,0,0,0,10
26,0,160,1,5.954889508,1,0,0,0,0,0,10
27,3,122,1,4.525329109,1,0,0,0,0,0,10
30,6,140,1,4.038517515,1,0,0,0,0,0,10
44,20,132,1,3.851386536,1,0,0,0,0,1,10
33,9,152,1,6.061043977,1,0,0,0,1,1,10
41,17,160,2,7.821851081,1,0,0,0,0,0,10
36,11,132,1,3.890682844,1,0,0,0,0,0,10
42,18,140,1,3.44557355,1,0,0,0,0,0,10
40,16,139,2,8,1,0,0,0,1,0,10
30,5,179,2,6.7,1,0,0,0,0,0,10
34,10,153,2,6.5,1,0,0,0,0,0,10
40,14,78,1,5.2,1,0,0,0,0,0,10
50,24,152,1,7.3,1,0,0,0,1,0,10
33,8,108,1,3.906817884,1,0,0,0,1,0,10
32,8,101,1,4.290897983,1,0,0,0,0,0,10
40,16,115,1,3.430756397,1,0,0,0,0,0,10
40,16,117,1,3.326941233,1,0,0,0,1,0,10
42,18,151,1,5.969359751,1,119,0,0,0,1,10
35,10,136,1,4.473164169,1,87,0,0,0,1,10
50,25,183,1,7.99061789,1,0,0,0,0,0,10
44,19,201,2,8.8,1,0,0,0,1,0,10
50,24,150,1,7.3,1,0,0,0,1,0,10
38,14,122,1,7.707984888,1,0,0,0,1,1,10
49,25,110,2,6.673042293,1,0,0,0,0,0,10
41,16,83,1,4.070314094,2,0,0,0,0,0,10
41,15,75,1,3.528869745,1,0,0,0,1,0,10
26,0,151,2,7.2,1,0,0,0,0,0,10
40,14,77,1,4.844591368,1,0,0,0,1,0,10
45,21,152,1,7.494351213,1,0,0,0,1,0,10
46,22,133,1,3.753527724,1,0,0,0,0,0,10
41,16,81,1,3.981291965,2,0,0,0,1,0,10
39,14,153,1,4.644148053,1,0,0,0,0,0,10
