Customer Age,Experience,Income,Family Size,Average Credit Card Expenditure,Education Level,Mortgage Loan Amount,Securities Account,Certificate of Deposit Account,Online Banking Usage,CreditCard,Personal_Loan
30,5,121,2,3.3,1,0,0,0,0,1,10
30,5,122,2,3.1,1,0,0,0,0,0,10
40,15,132,2,3.9,1,0,0,0,1,0,10
32,8,115,1,4,1,0,0,0,0,0,10
39,15,128,1,3.4,1,0,0,0,0,0,10
32,7,134,2,3.1,1,0,0,0,0,0,10
35,10,143,1,8.6,1,0,0,0,1,1,10
27,3,123,1,5.4,1,0,0,0,0,0,10
30,6,141,2,4.33,1,0,0,0,1,0,10
40,15,144,1,4.1,1,0,0,0,0,0,10
35,10,105,1,4.6,1,0,0,0,0,0,10
45,21,164,1,5,1,0,0,0,0,1,10
37,12,160,2,3.3,1,0,0,0,0,0,10
31,6,180,2,6.7,1,0,0,0,0,0,10
43,19,129,1,5,1,0,1,0,1,0,10
25,1,150,1,6.33,1,0,0,0,0,0,10
39,14,165,2,3.3,1,0,0,0,1,0,10
37,12,132,2,3.9,1,0,0,0,0,0,10
31,7,149,1,6,1,0,0,0,0,0,10
40,14,123,1,5.2,1,0,0,0,1,0,10
47,21,141,1,2.4,1,0,0,0,0,0,10
23,-3,149,2,7.2,1,0,0,0,1,0,10
38,13,163,1,4.1,1,0,0,0,0,0,10
35,10,132,1,3.8,1,82,0,0,0,1,10
31,6,174,2,6.7,1,0,0,0,1,1,10
43,19,128,1,4.7,1,0,0,0,1,0,10
31,7,180,1,4.3,1,0,0,0,0,0,10
46,22,152,2,1.4,1,0,0,0,1,0,10
46,20,158,1,2.4,1,0,0,0,1,1,10
47,23,199,2,6.67,1,0,0,0,1,0,10
37,13,153,2,6.5,1,0,0,0,1,1,10
35,10,128,1,3.8,1,0,0,0,1,0,10
41,17,141,2,7.6,1,92,0,0,0,0,10
44,20,129,2,3.3,1,0,0,0,1,0,10
48,24,134,1,5,1,0,0,0,0,1,10
50,24,152,1,7.3,1,0,0,0,1,0,10
45,21,158,2,6.67,1,132,0,0,1,1,10
40,16,115,1,3.4,1,0,0,0,1,0,10
50,24,102,2,6.3,1,0,0,0,1,0,10
44,20,149,1,1.7,1,0,0,0,1,0,10
47,23,138,2,3.3,1,0,0,0,1,1,10
25,1,118,1,5.4,1,0,0,0,1,1,10
36,12,188,2,6.5,1,0,0,0,1,1,10
45,21,152,2,7.5,1,0,0,0,1,0,10
32,8,128,2,4.33,1,0,0,0,1,0,10
44,20,138,2,3.3,1,0,0,0,0,1,10
39,15,125,1,3.5,1,0,0,0,1,1,10
35,11,193,2,6.5,1,0,0,0,0,1,10
52,27,162,1,8.1,1,0,0,0,1,0,10
44,20,88,1,4.7,1,0,0,0,0,0,10
36,11,110,1,3.8,1,0,0,0,1,1,10
33,9,105,1,4,1,0,0,0,1,0,10
47,22,203,2,8.8,1,0,0,0,1,0,10
43,19,201,2,6.67,1,0,1,0,1,0,10
49,23,121,1,4.9,1,0,0,0,1,0,10
39,14,153,2,3,1,0,0,0,0,0,10
33,8,140,1,4.6,1,0,0,0,1,0,10
44,20,85,2,3.2,1,0,0,0,1,0,10
35,10,139,2,7.8,1,0,0,0,0,0,10
24,-2,125,2,7.2,1,0,1,0,0,1,10
32,7,94,2,3.1,1,0,0,0,1,0,10
30,5,178,2,6.7,1,0,0,0,0,0,10
45,21,183,2,1.4,1,0,0,0,1,1,10
28,2,149,2,7.2,1,0,0,0,1,0,10
53,28,181,1,8.1,1,0,0,0,1,0,10
42,17,155,1,7,1,0,0,0,0,1,10
30,6,139,1,4.3,1,0,0,0,1,0,10
40,15,143,1,4.1,1,0,0,0,1,0,10
46,22,134,2,3.3,1,0,0,0,0,0,10
49,23,125,1,7.3,1,0,0,0,0,0,10
44,20,113,2,3.3,1,0,0,0,1,1,10
37,12,193,1,8.6,1,0,0,0,0,0,10
46,21,170,2,2.8,1,0,0,0,0,0,10
33,9,139,1,4.3,1,0,0,0,0,0,10
28,4,88,1,5.4,1,0,0,0,1,0,10
46,22,198,2,6.67,1,0,0,0,0,1,10
44,20,105,1,4.7,1,0,0,0,0,1,10
44,19,154,2,8.8,1,0,0,0,1,0,10
34,10,152,2,6.5,1,0,0,0,0,0,10
41,15,80,1,5.2,1,0,0,0,0,0,10
30,6,154,1,6,1,0,0,0,0,0,10
24,-2,118,2,7.2,1,0,1,0,1,0,10
40,16,138,2,6.1,1,0,0,0,1,0,10
44,20,145,1,3.5,1,0,0,0,0,1,10
37,12,179,1,8.6,1,0,0,0,1,0,10
35,10,152,2,3,1,0,0,0,1,0,10
49,23,100,2,6.3,1,0,0,0,0,0,10
24,-2,135,2,7.2,1,0,0,0,1,0,10
32,7,185,2,6.7,1,0,0,1,1,1,10
51,25,113,2,6.3,1,0,0,0,0,0,10
40,16,138,1,3.5,1,0,0,0,1,0,10
40,15,171,2,3.3,1,0,0,0,1,0,10
43,17,91,1,5.7,1,0,0,0,1,0,10
42,18,141,1,3.5,1,0,0,0,0,0,10
32,8,181,1,6,1,0,0,1,1,1,10
31,6,175,2,6.7,1,0,0,0,1,0,10
50,24,155,1,7.3,1,0,0,0,1,1,10
52,27,184,1,8.1,1,0,0,0,0,0,10
29,4,130,2,6.7,1,0,0,0,0,1,10
44,20,124,1,4.7,1,0,0,0,1,1,10
49,25,109,2,6.8,1,0,0,0,0,0,10
47,22,190,2,8.8,1,0,0,0,0,0,10
37,12,180,1,8.6,1,0,0,0,1,1,10
47,23,148,2,7.5,1,0,0,1,1,1,10
41,17,129,1,3.4,1,0,0,0,0,1,10
42,18,120,2,7.5,1,0,1,0,0,0,10
43,19,132,1,5,1,0,0,0,0,0,10
32,7,134,2,3.3,1,0,0,0,1,0,10
36,11,90,1,2.8,1,0,0,0,1,0,10
28,4,191,1,6.33,1,0,0,0,1,0,10
42,18,130,2,7.5,1,0,0,0,0,1,10
46,22,164,2,7.6,1,0,0,1,1,1,10
45,20,198,2,2.8,1,0,0,0,1,1,10
40,15,180,1,4.1,1,0,0,0,0,0,10
50,26,148,2,6.8,1,0,0,0,1,0,10
43,19,153,2,7.5,1,0,0,0,1,0,10
34,9,104,1,4.6,1,0,0,0,1,1,10
47,23,105,2,3.3,1,0,0,0,0,0,10
29,5,162,1,4.3,1,0,0,0,0,1,10
36,11,158,2,7.8,1,114,0,0,1,1,10
44,19,201,2,8.8,1,0,0,0,1,1,10
32,8,183,1,6,1,0,0,0,0,0,10
43,19,110,1,3.4,1,0,0,0,0,1,10
43,19,172,2,6.67,1,0,0,0,1,0,10
39,15,119,2,6.1,1,0,0,0,0,0,10
30,5,123,2,3.1,1,0,0,0,1,0,10
38,13,143,1,4.1,1,0,0,0,0,0,10
41,17,160,2,8,1,0,0,0,1,0,10
41,17,139,2,8,1,0,0,0,1,0,10
31,7,108,1,4,1,0,0,0,1,0,10
51,26,179,1,8.1,1,0,1,0,1,0,10
32,8,141,2,4.33,1,0,0,0,0,0,10
28,3,135,2,3.3,1,0,0,0,0,1,10
36,12,88,2,2.7,1,0,0,0,1,0,10
36,11,152,2,3.9,1,159,0,0,0,1,11
31,5,188,2,4.5,1,455,0,0,0,0,11
47,21,125,1,5.7,1,112,1,0,0,0,11
32,7,112,1,4.6,1,366,0,0,0,0,11
34,8,82,1,2.7,2,251,0,0,1,0,11
27,1,138,2,2,1,0,0,0,1,0,11
24,0,135,1,1.5,1,0,0,0,1,0,11
47,22,81,1,2.9,1,138,0,0,0,0,11
52,26,121,1,7.3,1,167,0,0,1,0,11
29,3,153,2,2,1,392,0,0,0,0,11
44,20,173,2,1.4,1,419,0,0,1,0,11
30,5,98,2,3.1,1,220,0,0,1,0,11
36,11,133,1,3.8,1,290,1,1,1,1,11
35,10,200,2,3,1,458,0,0,0,0,11
26,2,205,1,6.33,1,271,0,0,0,1,11
40,16,114,1,3.4,1,300,0,0,1,0,11
50,24,94,1,4.9,1,272,0,0,1,0,11
40,16,120,2,6.1,1,196,0,0,1,0,11
43,18,85,1,3.7,3,327,1,0,1,0,11
45,21,152,2,1.4,1,0,0,0,1,0,11
34,9,92,1,2.8,1,0,0,0,1,0,11
43,17,164,1,2.4,1,449,0,0,1,0,11
32,7,112,1,3.8,1,81,0,0,1,0,11
43,18,140,1,7,1,205,0,0,1,0,11
45,20,154,2,2.8,1,0,1,0,1,0,11
24,-2,150,2,2,1,0,0,0,1,0,11
43,18,59,1,2.4,1,250,0,0,1,0,11
29,3,154,2,2,1,130,0,0,0,0,11
23,-1,149,1,6.33,1,305,0,0,0,1,11
53,28,184,1,8.1,1,303,0,0,1,0,11
46,20,131,1,5.7,1,256,0,0,0,1,11
44,20,180,2,7.6,1,524,0,0,0,1,11
43,18,85,1,4,3,287,0,0,1,0,11
46,22,118,1,4.7,1,159,0,0,0,1,11
45,20,109,1,7,1,366,0,0,1,0,11
32,7,108,1,4.6,1,0,1,0,0,0,11
42,18,145,1,1.7,1,132,0,0,1,1,11
38,14,112,2,2.2,1,394,0,0,0,0,11
34,9,138,2,7.8,1,227,0,0,1,0,11
37,12,190,2,3,1,475,0,0,1,0,11
39,15,168,2,8,1,152,1,0,0,0,11
27,2,92,2,3.1,1,178,0,0,1,0,11
45,20,194,2,8.8,1,428,0,0,0,0,11
41,17,153,1,1.7,1,337,0,0,0,1,11
51,26,145,1,8.1,1,397,0,0,0,1,11
35,10,179,1,8.6,1,357,0,0,0,0,11
27,3,109,2,2.5,1,0,0,0,1,0,11
33,9,145,2,4.33,1,277,0,0,0,1,11
35,9,179,2,0,1,76,1,0,1,0,11
45,21,183,2,1.4,1,354,0,0,0,0,11
33,8,175,2,6.7,1,102,0,0,1,0,11
34,9,134,1,4.6,1,164,1,0,1,0,11
50,25,192,2,2.8,1,238,0,0,0,1,11
37,12,93,1,2.8,1,0,1,0,1,0,11
50,24,124,1,4.9,1,266,0,0,1,0,11
45,21,140,2,7.6,1,132,0,0,0,0,11
27,3,201,1,6.33,1,158,0,0,1,0,11
32,8,200,2,6.5,1,565,0,0,1,0,11
26,0,149,2,7.2,1,154,0,0,0,0,11
38,13,119,2,7.8,1,221,0,0,0,0,11
47,23,171,2,1.4,1,284,0,0,1,1,11
27,3,112,3,2.5,1,389,1,0,1,0,11
25,-1,112,2,2,1,241,0,0,1,0,11
28,2,140,2,2,1,0,0,0,1,0,11
27,3,148,1,1.5,1,397,0,0,1,1,11
30,5,141,1,0.8,1,0,0,0,1,0,11
38,12,179,2,0,1,380,0,0,0,0,11
28,3,173,2,6.7,1,222,0,0,1,0,11
49,23,119,1,7.3,1,398,0,0,0,0,11
31,6,145,1,0.8,1,84,0,0,1,0,11
27,2,103,1,1.9,1,120,0,0,1,0,11
48,22,150,1,7.3,1,193,0,0,0,0,11
27,3,104,2,2.5,1,184,1,0,1,0,11
46,20,134,1,5.7,1,146,1,0,1,0,11
47,23,90,1,2.7,1,323,0,0,0,0,11
34,9,198,2,3,1,422,0,0,1,0,11
42,18,110,2,6.1,1,182,0,0,1,0,11
42,18,145,2,8,1,505,0,0,0,0,11
38,12,93,1,5.2,1,267,0,0,1,0,11
38,14,111,2,6.1,1,326,0,0,0,0,11
28,2,121,2,2,1,341,0,0,1,0,11
37,12,175,2,7.8,1,297,0,0,1,1,11
30,4,154,2,4.5,1,207,0,0,1,0,11
29,5,133,1,5.4,1,212,0,0,1,0,11
30,5,121,2,3.1,1,408,0,0,1,0,11
44,20,122,1,0.3,1,0,1,0,1,0,11
40,16,104,1,3.4,1,249,0,0,0,0,11
42,18,144,2,6.1,1,158,0,0,0,0,11
48,22,163,1,2.4,1,396,0,0,1,0,11
46,20,140,2,6.3,1,380,0,0,1,1,11
27,2,129,2,3.3,1,0,1,0,0,0,11
31,7,105,1,4,1,331,0,0,1,0,11
29,4,102,2,3.3,1,303,0,0,0,0,11
28,3,142,1,0.8,1,0,0,0,1,0,11
37,13,195,2,6.5,1,635,0,0,1,0,11
29,5,160,1,4.3,1,385,0,0,1,0,11
33,9,145,1,4.3,1,437,0,0,1,0,11
45,21,151,2,3.3,1,328,0,0,0,0,11
47,22,82,1,2.9,1,276,0,0,1,0,11
35,10,161,1,4.1,1,0,1,0,1,0,11
46,21,205,2,8.8,1,181,1,0,1,0,11
42,18,142,1,3.4,1,496,0,0,1,0,11
29,3,172,2,4.5,1,415,0,0,1,0,11
44,20,151,1,3.5,1,392,0,0,1,0,11
41,17,119,2,6.1,1,263,1,0,1,0,11
38,13,81,1,4,3,206,1,0,1,0,11
39,15,121,1,3.5,1,368,1,0,1,0,11
29,5,149,1,1.5,1,0,0,0,1,0,11
32,7,83,2,2.5,1,148,1,0,1,0,11
36,11,103,1,4.6,1,255,0,0,1,0,11
39,15,109,1,1.7,1,0,0,0,1,0,11
44,20,119,2,7.5,1,239,0,0,1,0,11
40,16,154,2,6.1,1,325,0,0,1,0,11
42,17,108,3,1,1,383,0,0,1,0,11
35,10,118,2,7.8,1,358,0,0,0,0,11
36,11,162,1,8.6,1,153,1,0,1,0,11
45,21,115,2,3.3,1,85,0,0,1,0,11
31,6,170,2,6.7,1,137,0,0,1,0,11
43,17,72,1,2.8,1,271,0,0,1,0,11
48,23,191,2,2.8,1,231,0,0,0,1,11
28,3,149,1,0.8,1,0,0,0,1,0,11
34,10,131,2,4.33,1,156,0,0,1,1,11
41,16,79,1,4,3,225,0,0,1,0,11
35,9,164,2,0,1,500,0,0,0,0,11
27,3,119,1,5.4,1,118,0,0,1,0,11
33,7,100,1,2.7,2,126,0,0,1,0,11
29,4,134,2,3.3,1,204,0,0,0,0,11
39,14,128,2,3.9,1,196,0,0,1,0,11
46,21,99,2,3.8,3,194,0,0,1,0,11
42,18,143,1,1.7,1,0,1,0,1,0,11
41,15,91,1,2.8,3,330,1,0,1,0,11
24,0,119,1,1.5,1,0,0,0,1,0,11
29,3,190,2,4.5,1,246,0,0,1,1,11
43,17,82,1,5.2,1,79,0,0,1,0,11
39,15,139,1,3.4,1,353,0,0,1,0,11
48,23,168,2,2.8,1,308,0,0,1,0,11
41,17,140,1,3.5,1,342,0,0,0,0,11
32,7,111,1,3.8,1,0,1,0,0,0,11
43,19,161,2,7.6,1,464,0,0,1,0,11
39,14,161,1,4.1,1,509,1,0,0,0,11
41,17,165,2,7.6,1,157,0,0,0,0,11
38,13,173,2,3.3,1,243,0,0,0,0,11
38,14,63,1,3.6,2,0,1,0,1,0,11
40,15,149,2,3.9,1,319,0,0,1,1,11
40,15,71,3,3,1,272,0,0,1,0,11
45,21,85,2,3.2,1,0,1,0,1,0,11
47,20,101,3,2,2,270,0,0,1,0,11
28,2,188,2,4.5,1,0,1,0,1,0,11
32,6,99,2,4.5,3,249,0,0,1,0,11
37,13,79,1,3.6,2,104,0,0,1,0,11
28,3,115,1,1.9,1,200,0,0,1,0,11
33,7,115,1,2.7,2,283,0,0,1,0,11
46,21,154,2,2.8,1,94,0,0,0,0,11
29,5,121,1,1.5,1,0,0,0,1,0,11
39,14,178,1,4.1,1,207,0,0,1,0,11
30,6,160,1,4.3,1,249,0,0,1,0,11
30,6,181,1,4.3,1,230,0,0,1,0,11
25,1,121,1,5.4,1,158,0,0,1,0,11
34,9,195,2,3,1,122,0,0,1,0,11
41,16,25,2,0.1,2,0,0,0,0,1,12
43,18,21,2,1.4,2,0,0,0,1,1,12
31,5,29,2,0.3,2,131,0,0,1,1,12
32,8,74,4,0.1,2,257,0,0,0,1,12
33,8,54,3,2.3,1,0,0,0,0,1,12
31,7,11,1,0.5,3,80,0,0,1,1,12
28,2,48,4,2.1,3,0,0,0,1,1,12
26,1,24,2,0.9,3,123,0,0,0,1,12
34,10,61,3,2,1,0,0,0,0,1,12
41,16,98,1,4,3,0,0,0,0,1,12
41,16,81,2,0.4,1,0,0,0,0,1,12
27,2,45,2,1.7,2,0,0,0,0,1,12
31,6,58,2,2.5,1,0,0,0,0,1,12
41,16,30,2,1.4,2,0,0,0,0,1,12
43,19,74,4,1.9,1,0,0,0,0,1,12
42,17,90,1,0.1,2,0,0,0,0,1,12
23,-2,45,4,0.6,2,0,0,0,1,1,12
33,8,62,3,2.3,1,98,0,0,0,1,12
38,12,91,4,1.4,2,100,0,0,0,1,12
35,9,69,4,2.2,2,0,0,0,0,1,12
36,10,42,4,1.2,2,0,0,0,1,1,12
39,14,85,3,1.2,3,107,0,0,1,1,12
36,10,74,1,2.5,1,0,0,0,0,1,12
39,14,54,2,1.1,2,159,0,0,0,1,12
27,1,41,1,1.9,3,0,0,0,0,1,12
29,5,34,4,0.4,2,0,0,0,0,1,12
35,8,41,2,1,2,0,0,0,1,1,12
42,17,79,1,3.7,3,0,1,0,0,1,12
33,9,10,4,1,1,81,0,0,0,1,12
39,14,54,3,3,1,108,0,0,0,1,12
27,3,34,1,0.2,3,0,0,0,1,1,12
34,8,29,2,2,3,0,0,0,1,1,12
27,0,30,4,1,3,0,0,0,1,1,12
41,16,70,3,0.5,3,0,0,0,0,1,12
44,17,22,3,1,2,126,0,0,1,1,12
37,12,62,3,0.7,2,0,0,0,0,1,12
45,19,70,1,2.8,1,0,0,0,0,1,12
29,4,14,4,0.5,3,0,0,0,0,1,12
35,9,20,2,1.4,3,0,0,0,1,1,12
36,10,45,4,0.2,1,0,0,0,0,1,12
35,9,28,1,0.6,3,0,0,0,0,1,12
27,3,68,4,0,1,0,0,0,0,1,12
43,18,85,4,1.9,3,110,0,0,1,1,12
37,11,81,3,0.9,2,0,0,0,1,1,12
38,14,64,1,1.5,3,0,0,0,0,1,12
41,16,62,2,2.2,3,0,0,0,1,1,12
31,7,42,1,2.4,2,0,0,0,1,1,12
39,15,54,4,2.2,2,0,0,0,0,1,12
29,3,69,4,1.8,2,0,0,0,1,1,12
32,6,35,2,0.3,1,0,0,0,0,1,12
30,4,40,4,2.1,3,0,0,0,1,1,12
25,1,113,3,2.5,1,0,0,0,0,1,12
34,9,65,4,1.3,1,0,0,0,0,1,12
30,4,102,4,2.1,3,139,0,0,0,1,12
33,9,48,1,2.1,3,0,0,0,0,1,12
39,14,75,3,3,1,0,0,0,0,1,12
33,7,58,4,2.2,2,0,0,0,1,1,12
25,-1,48,3,0.3,3,0,0,0,0,1,12
38,12,24,2,0.8,3,0,0,0,1,1,12
23,-2,75,2,1.8,2,0,0,0,1,1,12
29,4,150,1,0.8,1,0,0,0,0,1,12
31,7,35,2,1,2,0,0,0,0,1,12
42,18,75,3,2.33,1,0,0,0,0,1,12
28,1,34,4,1.5,2,162,0,0,0,1,12
30,6,42,1,2.1,3,144,0,0,0,1,12
25,-1,81,2,1.6,3,0,0,0,1,1,12
32,7,84,3,0.6,2,0,0,0,1,1,12
44,20,33,4,0.3,1,142,0,0,0,1,12
41,14,32,3,1,2,0,0,0,0,1,12
29,5,81,2,2.5,1,0,0,0,0,1,12
39,13,89,1,2.8,3,153,0,0,1,1,12
25,-1,113,4,2.3,3,0,0,0,0,1,12
33,9,53,1,1.2,1,0,0,0,0,1,12
27,3,82,2,0.2,1,0,0,0,0,1,12
34,9,31,4,1.1,3,0,0,0,1,1,12
29,4,80,1,0.8,2,0,0,0,1,1,12
44,19,83,2,3.8,3,0,1,0,0,1,12
29,-1,62,2,1.75,3,0,0,0,0,1,12
28,2,11,1,0.1,2,0,0,0,1,1,12
26,1,8,2,0.9,3,0,0,0,0,1,12
32,8,29,1,0.2,3,76,0,0,1,1,12
33,8,20,3,1.3,1,83,0,0,0,1,12
38,13,84,3,1.2,3,121,0,0,1,1,12
40,15,22,2,1.4,2,0,0,0,1,1,12
29,2,31,4,1.5,2,0,0,0,0,1,12
38,14,60,2,0.6,3,0,0,0,1,1,12
37,11,60,2,2.8,1,181,0,0,0,1,12
34,8,38,2,2,3,0,0,0,1,1,12
29,5,44,3,0.1,2,0,0,0,1,1,12
37,7,73,4,1.8,3,0,0,0,1,1,12
26,0,99,4,2.3,3,0,0,0,0,1,12
36,10,82,2,2.8,1,0,0,0,0,1,12
31,5,84,1,2.9,3,105,0,0,0,1,12
43,18,89,1,0.1,2,307,0,0,0,1,12
25,-1,101,4,2.1,3,0,0,0,0,1,12
34,10,34,1,1.5,2,111,0,0,0,1,12
42,18,60,4,0.2,3,151,0,0,0,1,12
46,19,84,1,2.67,2,0,0,0,1,1,12
25,1,20,4,1,1,0,0,0,0,1,12
33,7,51,4,2.1,3,0,0,0,0,1,12
38,14,81,1,3.6,2,0,0,0,1,1,12
32,8,43,1,2.1,3,0,0,0,0,1,12
31,4,54,2,1,2,109,0,0,0,1,12
34,9,41,3,2.3,1,0,0,0,0,1,12
25,0,44,4,0.6,2,0,0,0,1,1,12
30,4,39,1,1.5,1,0,0,0,0,1,12
33,7,29,1,0.6,3,127,0,0,0,1,12
27,1,64,4,1.8,2,0,0,0,1,1,12
43,17,59,3,0.9,3,87,0,0,1,1,12
47,22,81,1,2.9,1,0,0,0,0,1,12
30,4,18,4,0.3,2,0,0,0,1,1,12
35,8,52,2,1,2,0,0,0,0,1,12
37,13,95,2,1.7,2,0,0,0,0,1,12
36,12,64,3,2.8,1,205,0,0,0,1,12
35,10,104,3,0.6,2,0,0,0,0,1,12
40,14,33,2,1.4,3,0,0,0,1,1,12
41,15,54,3,0.5,3,0,0,0,1,1,12
38,13,19,2,1.4,2,120,0,0,0,1,12
42,18,49,2,1.7,1,106,0,0,0,1,12
39,13,88,4,1.4,2,0,0,0,1,1,12
29,2,29,4,1.5,2,0,0,0,0,1,12
29,5,31,1,1.8,2,0,0,0,1,1,12
30,4,51,4,0.2,1,172,0,0,0,1,12
45,20,39,1,2.4,1,0,0,0,0,1,12
31,5,39,4,2.2,2,0,0,0,1,1,12
40,16,85,4,0.2,3,0,0,0,1,1,12
33,8,45,2,0.1,1,0,0,0,0,1,12
39,14,108,3,1.2,3,0,0,0,1,1,12
37,12,40,2,1.1,2,0,1,0,0,1,12
29,3,80,4,1.8,2,0,0,0,1,1,12
38,12,58,3,0.9,3,128,0,0,0,1,12
37,13,38,1,1.5,2,116,0,0,0,1,12
44,17,25,3,1,2,0,0,0,0,1,12
43,17,48,3,2.2,2,0,0,0,0,1,12
42,15,24,3,1,2,0,0,0,1,1,12
30,5,109,4,2.2,2,103,0,0,0,1,12
43,19,113,2,1.8,2,0,0,0,0,1,12
40,16,41,1,2,2,0,0,0,0,1,12
42,16,25,2,0.8,3,0,0,0,0,1,12
40,15,18,2,0.1,2,119,0,0,1,1,12
27,3,94,2,0.2,1,310,0,0,0,1,12
37,13,71,2,1.7,2,0,0,0,1,1,12
39,14,10,2,0.3,2,0,1,0,0,1,12
29,4,58,1,0.8,2,0,0,0,1,1,12
40,16,35,1,1.4,3,0,0,0,1,1,12
28,3,85,1,0.8,2,0,0,0,1,1,12
38,14,74,1,3.6,2,0,0,0,1,1,12
39,13,52,3,0.5,3,0,1,0,0,1,12
43,18,89,3,0.5,3,108,0,0,0,1,12
35,11,68,2,0,1,126,0,0,0,1,12
41,15,63,1,0.7,3,79,0,0,0,1,12
40,16,19,4,0.4,2,0,0,0,1,1,12
27,1,98,4,2.3,3,0,0,0,0,1,12
41,16,85,1,4,3,0,0,0,1,1,12
44,18,75,1,0.7,3,0,0,0,0,1,12
31,5,23,1,0.4,2,0,0,0,1,1,12
29,5,64,4,0,1,249,0,0,0,1,12
41,17,51,2,0.6,3,0,0,0,0,1,12
38,14,20,4,0.4,2,79,0,0,1,1,12
27,3,110,2,0.2,1,294,1,0,0,1,13
30,6,62,1,0.1,1,0,0,0,1,1,13
35,9,40,3,0.9,1,0,0,0,1,1,13
35,9,22,3,0.1,2,0,0,1,1,1,13
40,14,93,1,2.8,3,328,1,1,1,1,13
38,12,38,2,0.3,1,0,0,0,1,1,13
29,3,29,3,1,1,0,0,0,1,1,13
43,17,84,4,2.6,3,289,1,1,1,1,13
40,16,73,4,2.67,1,0,0,0,1,1,13
31,5,85,3,1.6,1,157,0,0,1,1,13
38,14,90,2,2.7,1,0,0,0,1,1,13
32,6,44,1,0.3,1,81,0,0,1,1,13
45,20,59,1,2.4,1,0,1,1,1,0,13
29,5,113,2,2,2,84,0,0,1,1,13
29,5,85,3,2.5,1,0,0,0,1,1,13
45,19,85,3,2.1,1,0,0,0,1,1,13
27,2,85,1,1.9,1,0,0,0,1,1,13
36,11,31,4,1.7,1,124,0,0,1,1,13
37,11,51,3,2.1,1,0,0,0,1,1,13
34,9,64,2,0.1,1,224,0,0,1,1,13
31,5,115,2,1.3,1,101,0,0,1,1,13
45,18,81,3,2.67,2,251,0,0,1,1,13
31,7,44,1,1.2,1,0,0,0,1,1,13
29,3,35,2,0.3,1,88,0,1,1,1,13
34,8,35,4,0.8,1,137,0,1,1,1,13
28,2,84,1,2.9,3,102,1,1,0,1,13
41,16,68,3,3,1,0,0,0,1,1,13
38,12,141,2,0,1,0,0,0,1,1,13
39,14,104,1,4,3,0,0,1,1,1,13
34,8,82,2,1.5,3,0,1,1,1,1,13
31,5,85,3,1.6,1,87,0,0,1,1,13
31,7,25,2,1,2,0,1,1,1,1,13
27,1,112,4,2.3,3,402,0,0,1,1,13
38,14,95,2,1.9,1,0,0,0,1,1,13
28,4,103,2,2.5,1,0,0,0,1,1,13
43,19,73,3,2.33,1,0,1,1,1,1,13
35,11,93,2,2.7,1,0,0,0,1,1,13
29,5,128,1,1.5,1,0,0,0,1,1,13
40,14,53,3,0.5,3,0,1,1,1,1,13
30,5,134,1,0,1,0,0,0,1,1,13
42,17,44,1,0.3,3,0,1,1,1,1,13
28,2,19,4,0.4,1,0,0,0,1,1,13
30,5,38,4,0.8,1,129,0,0,1,1,13
29,4,59,4,2.2,1,232,0,0,1,1,13
37,11,71,1,2.5,1,185,0,0,1,1,13
36,12,93,2,2.2,1,0,0,0,1,1,13
42,18,88,4,0.8,1,0,0,0,1,1,13
33,9,41,1,1.5,2,0,0,1,1,1,13
32,8,82,3,1.5,1,0,0,0,1,1,13
34,8,82,2,1.8,1,178,0,0,1,1,13
41,15,65,2,2.8,1,0,0,0,1,1,13
27,1,58,4,1.8,2,154,0,1,1,1,13
33,7,31,4,1,1,0,0,0,1,1,13
35,10,30,3,1.3,1,0,1,1,1,1,13
35,11,32,1,1.33,1,137,0,0,1,1,13
34,9,55,3,2.3,1,0,1,1,1,1,13
42,12,39,3,2,3,0,1,1,1,1,13
29,3,10,4,0.4,1,87,0,0,1,1,13
40,14,53,1,2,1,0,0,0,1,1,13
32,6,51,4,0.2,1,154,1,0,0,1,13
43,16,78,3,2.67,2,161,0,0,1,1,13
32,7,42,4,0.8,1,0,0,0,1,1,13
35,11,30,1,1.7,1,0,1,0,0,1,13
28,3,90,2,3.3,1,0,0,0,1,1,13
32,8,32,2,1,2,103,0,1,1,1,13
27,3,20,4,1,1,134,0,0,1,1,13
42,17,98,2,0.4,1,0,0,0,1,1,13
31,6,19,4,1.1,3,104,0,1,1,1,13
38,12,59,3,0.5,3,0,1,1,1,1,13
31,5,85,2,1.3,1,119,0,0,1,1,13
46,22,89,1,2.7,1,0,1,1,1,1,13
32,7,82,1,2.6,2,240,0,1,1,1,13
28,2,42,1,1.5,1,0,0,0,1,1,13
31,5,125,2,1.3,1,0,0,0,1,1,13
29,3,113,2,0.2,1,0,0,0,1,1,13
29,5,83,3,1.5,1,0,0,0,1,1,13
39,15,62,3,2.33,1,131,0,1,1,1,13
35,9,58,1,2.5,1,0,0,0,1,1,13
30,5,98,4,1.8,3,129,1,1,1,1,13
32,6,50,4,2.1,3,0,1,1,1,1,13
39,15,24,1,1,1,116,0,0,1,1,13
30,4,35,4,0.8,1,0,0,0,1,1,13
33,7,81,2,4.5,3,187,0,1,1,1,13
44,18,33,3,1.5,1,0,0,0,1,1,13
31,7,81,2,2,2,0,0,1,1,1,13
29,5,70,4,0,1,0,0,0,1,1,13
28,3,84,4,0.2,1,0,0,0,1,1,13
35,11,58,3,2,1,149,0,0,1,1,13
